id,lat,lon,name,owner,pgm,type,met,currents,waterquality,dart,elev,seq
swpm4,46.501,-84.372,"9076070 - S.W. Pier, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,184.6,
swpv2,36.943,-76.329,"8638610 - Sewells Point, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.6,
sxhw3,46.563,-90.437,"Saxon Harbor, WI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,184,
syww3,45.202,-87.121,"Yacht Works Sister Bay, WI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,180,
taqt2,27.815,-97.389,"8775296 - USS Lexington, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
tawm4,44.254,-83.449,"Tawas Point, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,183,
tbim4,45.035,-83.194,"Thunder Bay Island, MI",GLERL,IOOS Partners,fixed,y,n,n,n,175.9,
tbyf1,25.155,-80.722,"Terrapin Bay, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,,
tcbm2,39.213,-76.244,"8573364 - Tolchester Beach, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
tcmw1,47.276,-122.418,"9446482 - Tacoma Met, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.1,
tcnw1,47.267,-122.413,"9446484 - Tacoma, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.1,
tcsv2,37.415,-76.714,"Taskinas Creek, Chesapeake Bay Reserve, VA",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
tcvf1,25.213,-80.533,"Trout Cove, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
tdpc1,41.055,-124.147,"Trinidad Pier Trinidad, CA",Central and Northern California Ocean Observing System,IOOS Partners,fixed,n,n,y,n,,
tesl1,29.668,-91.237,"8764044 - Tesoro Marine Terminal, Berwick, Atchafalaya River, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
tfblk,65.698,-24.778,"10.0 nm WNW on Blakknes, Iceland",Icelandic Maritime Administration,International Partners,buoy,y,n,n,n,,
thlo1,41.826,-83.194,Toledo Light No. 2 OH,GLERL,IOOS Partners,fixed,y,n,n,n,173.5,
thrf1,25.203,-80.372,"Thursday Point, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
thro1,41.694,-83.473,"9063085 - Toledo, OH",NOS,NOS/CO-OPS,fixed,y,n,n,n,176.2,
tibc1,37.892,-122.447,"Tiburon Pier, San Francisco Bay, CA",Central and Northern California Ocean Observing System,IOOS Partners,fixed,y,n,y,n,5,
tiqc1,32.568,-117.131,"Oneonta Slough, Tijuana River Reserve, CA",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
tixc1,32.575,-117.127,"Tidal Linkage, Tijuana River Reserve, CA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,4,
tkea2,57.779,-135.219,"Tenakee Springs, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,5,
tkpn6,42.014,-73.939,"Turkey Point Hudson River NERRS, NY (NOS 8518962)",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,,
tlbo3,45.555,-123.919,"9437540 - Garibaldi, Tillamook Bay, OR",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
tokw1,46.707,-123.967,"9440910 - Toke Point, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
tpaf1,27.933,-82.433,"8726694 - TPA Cruise Terminal 2, Tampa, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
tpef1,25.41,-80.964,"Tarpon Bay East, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
tplm2,38.899,-76.436,"Thomas Point, MD",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
trbl1,29.187,-90.608,"Terrebonne Bay, LA",LUMCON,IOOS Partners,fixed,n,n,n,n,3.05,
trdf1,28.416,-80.593,"8721604 - Trident Pier, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.5,
trrf1,25.217,-80.65,"Taylor River, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
tshf1,27.929,-82.426,"8726679  - East Bay Causeway, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
twco1,41.699,-83.259,"Toledo Crib, OH",Limno Tech,IOOS Partners,fixed,y,n,n,n,173.5,
txpt2,29.689,-93.842,"8770822 - Texas Point, Sabine Pass, TX ",TCOON,IOOS Partners,fixed,y,n,n,n,0,
ulra2,63.872,-160.784,"9468333 - Unalakleet, Unalakleet River, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.0064,
unla2,53.88,-166.537,"9462620 - Unalaska, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
upbc1,38.038,-122.121,"9415118 - Union Pacific Rail Road Bridge, Martinez, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
vakf1,25.731,-80.162,"8723214 - Virginia Key, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.7,
vbba3,36.132,-114.412,Lake Mead - Virgin Basin,National Park Service - Lake Mead National Recreation Area,IOOS Partners,buoy,y,n,n,n,328.574,
vcaf1,24.711,-81.107,"8723970 - Vaca Key, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
vcat2,28.64,-96.609,"8773259 - Port Lavaca, TX ",TCOON,IOOS Partners,fixed,y,n,n,n,0,
vcva2,57.125,-170.285,"9464212 - Village Cove, St. Paul Island, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
vdza2,61.125,-146.361,"9454240 - Valdez, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.6,
venf1,27.072,-82.453,"Venice, FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
verv4,19.204,-96.113,"Veracruz Harbor, MX",EPA & Mexican Government Cooperative Program,International Partners,fixed,n,n,n,n,0,
vqsp4,18.153,-65.444,"9752619 - Isabel Segunda, Vieques Island, PR",Puerto Rico Seismic Network,IOOS Partners,fixed,n,n,n,n,,
wahv2,37.608,-75.686,"8631044 - Wachapreague, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.5,
wakp8,19.291,166.618,1890000 - Wake Island,NOS,NOS/CO-OPS,fixed,y,n,n,n,3.6,
waqm3,41.552,-70.549,"Menauhant, Waquoit Bay Reserve, MA",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
wasd2,38.873,-77.021,"8594900 - Washington, DC",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
wats1,34.335,-80.702,"Lake Wateree, SC",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,85.6,
waxm3,41.582,-70.525,"Carriage House, Waquoit Bay Reserve, MA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,10.4,
wbya1,30.417,-87.825," 8732828 - Weeks Bay, Mobile Bay, AL ",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,0,
wdel1,28.662,-89.551,Shell West Delta 143,Shell Oil,IOOS Partners,fixed,n,n,n,n,0,
wdsv2,36.977,-76.315,"8638614 - Willoughby Deguassing Station, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
webm1,43.32,-70.563,"Webhannett River Inlet, Wells Reserve, ME",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
welm1,43.32,-70.563,"8419317 - Wells, ME",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,3.5,
weqm1,43.345,-70.549,"Skinner Mill, Wells Reserve, ME",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
wexm1,43.337,-70.549,"Laudholm Farm, Wells Reserve, ME",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,18.62,
wfpm4,46.76,-84.97,"Whitefish Point, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,188.67,
whri2,42.361,-87.813,"Waukegan Harbor, IL",NWS Central Region,IOOS Partners,fixed,y,n,n,n,180,
wiwf1,25.587,-81.044,"Willy Willy, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
wkqa1,30.417,-87.823,"Fish River, Weeks Bay Reserve, AL",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
wkxa1,30.421,-87.828,"Safe Harbor Met Station, Weeks Bay Reserve, AL",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,3.35,
wlon7,34.228,-77.954,"8658120 - Wilmington, NC",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.5,
wnem4,46.285,-84.21,"9076027 - West Neebish Island, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,177.9,
wplf1,25.71,-81.249,"Watson Place, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
wpow1,47.662,-122.436,"West Point, WA",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,3,
wptw1,46.904,-124.105,"9441102 - Westport, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
wrbf1,25.072,-80.735,"Whipray Basin, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
wslm4,45.842,-85.135,"White Shoal Light, MI",GLERL,IOOS Partners,fixed,y,n,n,n,177,
wwef1,25.232,-80.938,"Whitewater Bay-East, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
wybs1,33.309,-79.289,"Winyah Bay Bottom, North Inlet-Winyah Bay Reserve, SC",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
wycm6,30.326,-89.326,"8747437 - Bay Waveland Yacht Club, MS",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
wyss1,33.309,-79.289,"Winyah Bay Surface, North Inlet-Winyah Bay Reserve, SC",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
yabp4,18.055,-65.833,"9754228 - Yabucoa Harbor, PR",Puerto Rico Seismic Network,IOOS Partners,fixed,n,n,n,n,,
yata2,59.548,-139.733,"9453220 - Yakutat, Yakutat Bay, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.6,
ygnn6,43.262,-79.064,"Niagara Coast Guard Station, NY",NWS Eastern Region,IOOS Partners,fixed,n,n,n,n,73,
ykrv2,37.251,-76.342,"8637611 - York River East Rear Range Light, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
yktv2,37.227,-76.479,"8637689 - Yorktown USCG Training Center, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.7,
yrsv2,37.414,-76.712,"Taskinas Creek, Chesapeake Bay Reserve, VA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,11,
zbqn7,33.955,-77.935,"Zeke's Basin, North Carolina",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
